"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
102406,101456,102420,NA,"Npun_BR096","ATPase central domain-containing protein",31832,36938,73866,49,33570,48058,44095,44,33707,32723,30782,34,29613,32266,32920,33,27949,29519,28410,30,33619,34616,24843,32,42626,41699,44671,45,42687,41530,48792,46,29543,36544,33284,34,44895,45374,53317,50,53247,65821,47221,58,43440,65240,59035,58
103641,102421,NA,NA,"Npun_BR097","hypothetical protein",18721,15861,26839,16,7964,11903,9181,7,10942,13673,9712,9,9273,9708,10432,8,6863,11274,11723,8,9718,10430,8572,7,10878,11313,7778,8,14059,11821,10516,9,6268,7722,7435,5,10652,13265,11928,9,16082,19719,20853,15,11101,16554,12160,10
103890,104375,103856,104732,"Npun_BF098","Fis family transcriptional regulator",15296,15544,10623,28,16829,25281,17022,40,13018,15082,14918,29,11692,19863,16041,32,16794,18257,16679,35,15183,16147,17323,33,17816,15608,20928,37,18345,19985,20735,40,15552,16383,42752,51,17247,14129,18160,33,24745,21814,22577,47,16195,26020,27871,48
104900,104733,NA,104733,"Npun_BR099","hypothetical protein",3797,5919,8975,37,2073,403,2682,10,2524,4169,3329,19,3895,4088,3581,22,2059,2469,2810,14,3707,3281,2812,19,4007,4828,4006,25,4840,4785,3673,26,1957,1909,1326,10,3797,4878,3402,23,4029,4484,5780,28,2917,2644,1505,14
105231,105770,105231,105770,"Npun_BF100","hypothetical protein",21119,22584,15832,36,17040,22453,15228,33,22303,21515,21793,40,20695,21116,17191,36,13459,16121,18180,29,22316,18501,15172,34,22396,18105,17867,36,22699,22807,18768,39,15783,13535,13979,26,21321,22763,19781,39,35218,31359,32230,60,31582,19326,30530,50
105774,106295,105771,106339,"Npun_BF101","GCN5-related N-acetyltransferase",20935,38274,11094,44,23763,34297,26884,54,23829,25656,24837,47,28050,27194,39977,60,13477,15693,20845,31,25105,25585,18713,44,21445,21818,22046,41,22538,26322,25846,47,21612,19529,7974,31,29364,29486,27050,54,59351,44277,41524,92,40814,39600,42442,78
107293,106340,107315,106340,"Npun_BR102","hypothetical protein",17972,28057,48881,33,23798,22493,25350,25,19322,20351,19644,20,21538,23438,34736,27,13613,13240,16285,15,17061,15783,15871,17,17264,14520,15208,16,16558,21713,20031,20,13093,12563,15673,14,17185,16775,20068,18,32729,23962,27034,29,19962,27985,26373,25
107615,107316,NA,107316,"Npun_BR103","hypothetical protein",4788,6436,13655,27,8438,7273,9937,28,5715,4485,5109,17,3864,2520,2957,10,3972,4176,2596,11,6067,6386,3995,18,5670,4592,4464,16,6365,5910,8109,22,4531,5069,4978,16,4593,4622,6852,17,6893,7909,4668,21,4835,6512,4287,17
107806,107612,107874,NA,"Npun_BR104","hypothetical protein",6282,5498,0,20,6320,11087,11907,50,5650,5613,2813,24,4717,2909,5206,21,3569,3813,4747,20,5150,4613,6436,27,4934,5460,5953,27,5590,6674,5893,31,3200,4104,10251,30,4525,5111,5111,25,5108,7340,5532,30,5893,4836,4895,26
108225,107875,108263,107875,"Npun_BR105","XRE family transcriptional regulator",7638,9766,8946,25,7666,26018,13753,45,10277,6968,5564,21,5457,5332,7106,16,7286,7417,6694,20,11048,9437,8524,27,8377,9188,8941,25,9399,9668,9280,26,6574,7998,3775,17,8912,7116,10364,25,9936,12557,8322,29,10669,13737,13950,36
108485,109276,NA,NA,"Npun_BF106","hypothetical protein",3937,4240,8240,6,2312,2812,2005,3,1287,3360,1965,2,3152,3471,3259,4,1529,3592,4223,3,2512,4161,1972,3,1541,4182,2490,3,3535,3462,3168,4,4164,4284,5964,6,3973,4549,4246,5,4384,5012,4349,5,5223,9399,8913,9
109384,109710,NA,NA,"Npun_BF107","hypothetical protein",152,239,0,0,0,0,0,0,0,0,83,0,268,474,149,0,387,272,344,1,153,99,401,0,486,52,0,0,24,526,169,0,117,0,0,0,53,67,108,0,259,127,94,0,360,0,229,0
109948,110406,NA,NA,"Npun_BF108","hypothetical protein",623,1615,0,1,1090,3022,504,3,442,710,873,1,756,366,319,1,688,582,510,1,274,289,440,0,852,899,593,1,394,870,282,1,0,0,0,0,464,272,903,1,413,708,732,1,404,435,388,0
110439,111257,NA,NA,"Npun_BF109","hypothetical protein",3286,1275,0,1,3140,1339,2061,2,809,1706,2273,1,1379,2451,2683,2,2596,3025,3825,3,1138,2666,1828,2,1362,2411,1606,2,2108,2358,2378,2,1493,1552,906,1,2202,1897,1638,2,173,1261,3330,1,3012,799,495,1
111267,111632,NA,NA,"Npun_BF110","hypothetical protein",2079,935,0,2,919,771,1549,2,1450,1238,305,2,1004,1389,507,2,784,1020,1220,2,667,877,1210,2,1122,1115,649,2,1048,1059,1078,2,1481,429,127,1,1054,1671,520,2,1612,707,1139,3,837,1370,1340,3
111629,112291,NA,NA,"Npun_BF111","hypothetical protein",5575,4681,3678,7,4143,3863,2308,5,4084,7021,3903,7,4557,5558,5701,7,5187,3732,5177,7,5896,6794,4681,8,5269,4308,3422,6,3688,5434,3709,6,3804,2812,4622,5,4533,3237,3468,5,2302,2512,5331,5,3147,1678,1717,3
112382,112627,NA,NA,"Npun_BF112","hypothetical protein",75,0,0,0,0,0,0,0,0,120,2,0,41,0,0,0,76,65,0,0,218,206,17,0,243,69,37,0,7,108,38,0,36,9,0,0,149,66,82,0,145,192,44,0,129,132,485,1
112624,113316,NA,NA,"Npun_BF113","hypothetical protein",476,0,0,0,616,2290,0,1,0,527,110,0,268,366,669,0,232,289,298,0,301,339,271,0,134,183,376,0,578,371,336,0,137,118,0,0,386,199,403,0,388,682,528,0,656,248,276,0
113313,113912,NA,NA,"Npun_BF114","2OG-Fe(II) oxygenase",3094,961,0,2,895,3246,1377,3,2021,2876,3662,4,3011,1973,1753,3,1082,1644,1935,2,2161,2604,2199,3,4496,2565,3373,5,4052,1815,1735,4,1044,864,1222,1,2702,2746,1703,3,2703,1470,3344,4,2474,518,1201,2
114103,114360,NA,NA,"Npun_BF115","hypothetical protein",668,282,0,1,342,2036,520,3,489,466,314,1,364,197,754,1,202,219,235,0,269,312,223,1,274,500,425,1,625,348,591,2,185,129,0,0,232,236,512,1,482,132,239,1,283,375,737,1
114452,115102,NA,NA,"Npun_BF116","hypothetical protein",540,341,0,0,0,323,498,0,341,713,608,0,281,287,887,0,769,761,259,0,1004,985,445,1,712,1438,1360,1,2489,628,1759,2,1298,550,3675,2,1055,883,1494,1,2497,2169,1141,2,680,2356,1639,2
115089,116594,NA,NA,"Npun_BF117","hypothetical protein",1804,1471,8563,2,525,4177,2295,1,3400,664,1083,1,1240,1401,1513,0,1963,2129,1319,1,1729,1327,2180,1,1849,3289,2451,1,2252,3245,5909,2,2121,1688,6616,2,1727,1781,3477,1,5317,4838,3507,3,2495,8494,7883,4
116597,117946,NA,NA,"Npun_BF118","DnaB domain-containing protein",1258,1229,88,0,1221,5381,2201,2,1253,813,446,0,1336,1728,2734,1,1594,856,1485,0,535,1488,892,0,1368,1991,1189,1,1850,2180,2766,1,1146,1394,0,0,1530,1011,1536,1,1870,2176,1441,1,2558,3590,2387,2
117988,118392,NA,NA,"Npun_BF119","hypothetical protein",1547,1753,0,2,605,0,0,0,362,1763,943,2,1220,1644,1365,3,869,371,560,1,740,588,483,1,1084,1074,1116,2,1461,1502,963,3,213,254,0,0,575,420,610,1,184,441,941,1,298,521,750,1
122661,121639,NA,NA,"Npun_BR123","transposase, IS4 family protein",1662,1216,147,0,1807,826,354,0,2272,1294,1007,1,939,754,290,0,1103,882,585,0,1190,1533,590,1,2155,2013,887,1,3170,943,1090,1,771,1242,711,0,1676,1129,1115,1,6111,4279,4107,4,2616,2193,2230,2
124341,123694,124533,123547,"Npun_BR125","hypothetical protein",186666,218560,27221,222,136189,101095,115192,181,196189,261848,230520,354,100739,89295,47576,122,122035,102045,65392,148,203167,229752,182439,316,375969,388702,185628,488,537230,175646,174177,456,321681,129186,158118,313,317533,186446,154165,338,285550,283737,352384,474,375767,230322,241105,435
NA,NA,124534,124555,"predicted RNA","-",3977,3623,794,127,2368,6203,6137,222,5936,8631,6100,313,995,1377,836,48,1579,852,653,46,2103,3173,2231,113,4658,4985,3532,199,6343,3375,4200,210,8686,2546,8737,302,3929,2005,3824,147,11147,7142,6990,383,4730,19869,19241,664
124921,124673,NA,NA,"Npun_BR126","hypothetical protein",3669,1856,0,7,3291,985,879,6,2089,1135,1362,6,890,1458,231,3,790,986,661,3,886,1068,857,3,1764,1382,1193,5,1516,1804,1936,7,526,858,447,2,1407,677,484,3,1303,1986,1212,6,1313,1456,1509,5
125307,125140,125354,125008,"Npun_BR127","hypothetical protein",17488,6525,4532,56,5417,4799,8849,37,10860,11401,7759,59,3864,5374,4518,27,4154,5028,4615,27,6000,5568,5959,34,6837,7879,4998,39,10865,8268,7662,53,5341,3561,4294,26,6213,4259,3785,28,8754,10388,9937,57,7130,4994,5008,33
126613,125444,NA,NA,"Npun_BR128","glycosyl transferase, group 1",21182,15572,7945,12,8454,11221,6896,7,13007,11631,12022,10,13263,11186,12256,10,6652,7989,6100,5,7967,9099,6776,6,9146,11240,6898,7,18266,9806,12851,11,4109,4997,2704,3,10063,9061,7188,7,16597,13501,16328,13,7704,6405,4859,5
128453,128674,NA,NA,"Npun_BF130","hypothetical protein",5535,5607,0,16,2949,0,1947,7,5544,3842,5157,21,7661,3717,1276,19,2506,1827,1540,8,2281,3197,2946,12,2912,4571,3645,16,15330,2595,2923,31,2559,1355,2321,9,4760,2299,970,12,20225,14019,34499,103,4574,503,527,8
NA,NA,128852,128926,"predicted RNA","-",13312,15935,2177,139,8004,6940,6235,94,16325,12872,17146,205,11022,10189,2899,107,6772,5665,3867,72,8542,11398,7954,123,13243,19975,6794,177,45845,9191,10312,290,9598,4152,11458,112,15695,5942,5530,120,44053,41325,70707,693,12982,1619,3357,79
129564,129145,130152,129130,"Npun_BR131","response regulator receiver protein",92063,90877,45350,181,56995,43846,45374,116,73698,89749,84506,196,58789,48182,31232,109,49202,44662,38342,104,66347,68532,58693,153,113089,140280,68362,255,277283,71567,82430,342,71279,47954,83439,160,105301,50141,39201,154,307697,226064,303606,664,108162,62081,63537,185
131441,135703,131364,135703,"Npun_BF132","type I phosphodiesterase/nucleotide pyrophosphatase",22552,23463,13419,4,66058,62809,47859,13,18861,26729,23536,5,28928,29645,29676,6,38399,39106,38484,9,67050,60594,46549,13,31013,32131,23162,6,30376,30302,25641,6,38438,46786,35053,9,61908,71238,51380,14,20873,21997,26899,5,267684,207981,489915,75
135938,135777,NA,135777,"Npun_BR133","hypothetical protein",8587,12068,5120,53,5385,701,3604,19,4495,6060,6849,35,8463,8637,9104,53,3446,4066,4353,24,5277,4506,3564,27,5239,4745,4022,28,7484,5956,3221,34,3132,2017,1334,13,3662,3282,3541,21,5292,5041,6509,34,2514,3092,2564,16
136195,136506,NA,NA,"Npun_BF134","hypothetical protein",3088,3780,0,7,3383,5063,2953,12,1698,2480,2545,7,1445,2835,1153,5,3701,5102,4256,13,3934,3704,3065,11,1628,1607,2378,5,3202,3052,2704,9,4262,5812,3008,13,3947,3102,2831,10,3172,2133,2615,8,4157,5499,5978,16
137127,138359,NA,NA,"Npun_BF137","major facilitator transporter",5026,6621,4502,4,3638,7562,9754,5,3038,4161,3871,2,5786,5634,5324,4,4760,6986,5981,4,5478,7503,5788,5,5920,5252,5156,4,5796,7061,5426,4,4972,3648,3543,3,6602,6986,6404,5,5578,5716,5726,4,5275,4555,5625,4
138465,139241,NA,NA,"Npun_BF138","hypothetical protein",13422,15339,7651,15,13800,7726,6586,12,13444,14812,14798,18,17030,13427,22127,22,10948,14475,13213,16,13001,14470,12805,17,12255,11359,10407,14,14297,16927,14837,19,10693,7713,12956,13,17062,15888,11551,19,11561,12316,20376,18,16800,7085,8636,13
139301,139987,NA,NA,"Npun_BF139","two component transcriptional regulator",5831,3056,3148,5,1743,2061,2181,2,4919,3502,2045,5,1586,1669,2195,2,863,1106,1270,1,1484,1315,1540,2,907,1449,1599,1,1202,2190,2249,2,685,987,1618,1,1245,1459,1154,1,3327,2893,3163,4,1542,2245,1455,2
139991,141235,NA,NA,"Npun_BF140","integral membrane sensor signal transduction histidine kinase",4842,1679,8975,4,3884,2977,3301,2,2677,2749,1559,1,2958,889,1753,1,1835,2020,1955,1,2558,2526,1482,1,2199,1799,1784,1,2376,2184,1760,1,869,1789,0,0,2109,1139,2139,1,2952,3704,2410,2,1083,2557,4122,2
141675,141232,NA,NA,"Npun_BR141","hypothetical protein",1625,969,0,1,1337,1513,960,2,1634,761,435,2,604,850,46,1,321,474,374,0,192,375,493,0,74,506,265,0,510,858,642,1,115,493,0,0,530,535,845,1,331,1245,470,1,377,74,719,0
145061,144510,NA,NA,"Npun_BR144","hypothetical protein",1527,825,2942,3,1018,1533,1035,2,1455,1294,2054,2,2048,942,1492,2,930,687,1096,1,1212,1338,2024,2,1695,2066,780,2,2531,1171,1613,3,897,1103,575,1,1460,1704,996,2,2324,2056,2574,4,2343,929,854,2
145573,146718,NA,NA,"Npun_BF145","integral membrane sensor signal transduction histidine kinase",13151,7474,0,5,15543,12008,14977,12,7956,14134,9181,9,8495,10327,12168,9,12314,14405,14197,11,10793,12938,11477,10,8058,9296,9344,7,8616,8714,8891,7,8090,6801,8310,6,13667,14276,12284,11,5320,7563,9087,6,12674,6412,8948,8
146715,147347,NA,NA,"Npun_BF146","two component LuxR family transcriptional regulator",13098,17331,3266,17,15535,17907,12906,24,12519,11041,12023,18,10215,12629,15589,20,11810,13077,14527,20,13341,16766,16711,24,16058,12588,11703,21,13513,14596,15364,22,9040,11504,12508,17,16427,14659,18755,26,9615,14113,11943,18,14705,13981,13177,22
148789,149262,NA,NA,"Npun_BF149","hypothetical protein",2864,1976,0,3,3279,4072,1540,6,1629,2237,2630,4,1831,1648,923,3,2674,2609,2110,5,3086,2880,2165,5,2977,1993,1826,4,2820,1694,2205,4,1919,1078,2289,3,1994,2445,2253,4,2131,3360,1507,4,4149,2814,1662,6
149335,150678,NA,NA,"Npun_BF150","outer membrane efflux protein",14934,11082,4561,7,12359,9359,14326,8,7713,11095,8202,6,12957,12230,11253,9,9726,12206,13204,8,11976,13496,11743,9,11652,10824,9179,7,12453,13231,11900,9,6848,9327,7538,5,14336,13123,10878,9,11786,13093,14709,9,14075,11949,13316,9
150659,152074,NA,NA,"Npun_BF151","RND family efflux transporter MFP subunit",14203,11372,529,6,10285,11679,10650,7,8548,12027,9150,6,12097,13906,13708,9,6408,8350,10440,5,8922,9161,9875,6,9986,8682,10242,6,12677,12423,10980,8,6240,8232,5517,4,10419,7590,6982,5,10446,11979,16975,9,10532,14607,12787,8
152071,155112,NA,155112,"Npun_BF152","acriflavin resistance protein",70870,56743,71483,21,40763,41506,34444,12,35736,57559,47519,15,63738,85895,68924,23,34131,41654,40754,12,48564,47618,44852,15,89359,61706,79410,25,82305,110720,84178,30,36801,35251,40439,12,50851,49302,47962,16,86625,69656,108493,29,39739,37862,40406,12
155119,155700,NA,NA,"Npun_BF153","LmbE family protein",864,771,0,0,330,901,1305,1,599,493,342,0,424,388,821,0,214,151,341,0,424,188,105,0,554,382,506,0,662,398,0,0,61,210,0,0,736,314,358,0,78,1026,1353,1,539,557,532,0
156780,157808,NA,NA,"Npun_BF154","transposase",12103,19125,21659,17,7594,8488,9416,8,8316,12032,11633,10,10525,11838,9148,10,4725,5989,5220,5,8657,6910,6606,7,9879,11736,11455,10,11365,12284,14477,12,5167,5781,4902,5,6985,6544,7512,6,14614,14007,12603,13,6610,8181,6592,6
160885,158588,NA,NA,"Npun_BR156","surface antigen (D15)",4620,4808,0,1,3068,2125,7723,1,3518,2509,3572,1,3911,3798,4452,1,3225,4382,2811,1,3235,4668,5910,2,2815,3364,2609,1,2744,4890,2310,1,1069,2790,4071,1,4495,3389,4093,1,3110,3157,3985,1,5293,4381,4492,2
161607,162473,NA,NA,"Npun_BF157","putative methyltransferase",3596,858,0,1,4131,3743,1592,3,1818,2085,2006,2,1051,1506,1747,1,1909,1930,1886,2,2033,1308,420,1,690,1988,1177,1,1458,1347,1481,1,956,991,0,0,1699,1320,1600,1,2362,1442,1139,1,1214,2112,1342,1
163163,162615,NA,NA,"Npun_BR158","peptidase",2847,3429,0,3,0,6372,4060,6,2264,1141,848,2,632,964,780,1,1252,3536,1711,3,2370,1364,1052,2,1503,1038,830,2,987,694,1761,2,2175,4494,6735,8,2846,2290,1514,4,1810,1093,939,2,3804,6872,7177,10
163972,163718,NA,NA,"Npun_BR159","hypothetical protein",304,127,0,0,246,353,0,0,0,52,132,0,13,123,7,0,87,198,43,0,17,4,6,0,52,0,239,0,213,200,0,0,165,0,0,0,164,56,0,0,87,125,0,0,38,36,20,0
164962,165507,NA,NA,"Npun_BF162","hypothetical protein",1986,1092,4473,4,1751,706,1497,2,577,1004,614,1,673,1079,1091,1,535,882,988,1,629,1712,645,1,306,802,702,1,505,1862,885,1,616,752,0,0,937,1057,651,1,1168,1336,1418,2,1089,575,825,1
166007,166762,NA,NA,"Npun_BF163","hypothetical protein",2047,3407,9005,6,612,1528,3474,2,1461,856,1383,1,614,808,288,0,1360,2876,2253,2,2286,1414,2470,2,2872,961,2474,2,1950,1833,1085,2,2486,1399,0,1,2376,2565,2249,3,3143,1950,1622,2,3231,6207,4005,5
166957,167676,NA,NA,"Npun_BF164","phosphoesterase, PA-phosphatase related",1393,3256,0,2,1767,1324,615,1,1005,1894,998,1,1880,1470,3342,3,758,1200,681,1,1182,1274,635,1,929,1596,812,1,2842,2256,947,2,352,597,511,0,1224,1192,1292,1,1565,1715,2776,2,2158,1273,1382,2
168129,167791,NA,NA,"Npun_BR165","hypothetical protein",2301,1238,0,3,2093,4406,807,7,1651,2629,2031,6,2741,2414,3614,8,1853,1847,2893,6,1551,1379,1582,4,1759,2261,2822,6,1549,1145,1861,4,2171,1981,3775,7,2314,1211,1714,5,1202,1093,2738,4,2088,1917,929,4
168615,168292,168661,168130,"Npun_BR166","ArsR family transcriptional regulator",6651,5078,6915,19,8346,10504,9530,29,6508,7335,5946,20,5374,6881,7999,20,9100,11863,11729,33,9826,10810,13824,35,6616,5730,6386,19,3497,4972,4066,12,6862,8579,799,16,9480,9360,9895,29,3923,5802,3919,14,8866,4687,7698,21
169009,169356,169009,169456,"Npun_BF167","hypothetical protein",62563,70404,48734,174,54058,42447,45427,135,44703,45443,43225,127,69254,74921,95102,229,37047,40932,45749,118,48236,49644,47305,139,41894,49975,44864,130,51382,61016,53387,158,25024,30507,33767,85,41105,42083,42728,120,34942,40572,47032,117,35661,36269,36522,103
169648,169457,169648,169457,"Npun_BR168","hypothetical protein",9091,10471,5179,42,12884,7079,9468,51,8453,6682,6272,37,8291,8744,12302,50,4746,5131,5399,26,5071,7012,7295,33,5169,6284,5377,29,6256,8954,6389,37,2890,2873,3056,15,5710,6812,6646,33,6129,6268,9229,37,5286,5898,7896,33
171621,170797,NA,NA,"Npun_BR171","transposase, IS4 family protein",8680,4443,4561,7,9799,10549,10249,12,7752,8231,7404,9,5659,4710,6103,6,8353,9089,8117,10,8767,8892,9750,11,6583,5984,5268,7,6497,6591,6403,7,7520,6850,7171,8,10168,7132,8386,10,4207,6557,5195,6,8290,5990,6504,8
171998,172285,171975,172500,"Npun_BF172","hypothetical protein",5601,7392,0,15,20459,11331,12773,51,8047,7928,7805,27,4990,9270,5924,23,9603,9796,10419,34,6996,9503,8358,28,4238,5015,4423,15,4810,4909,5250,17,11302,8036,17115,42,10357,11407,9244,35,4763,4714,5887,17,9572,10920,8936,34
172669,173682,NA,NA,"Npun_BF173","phage integrase family protein",34627,41996,20335,31,23384,28840,22869,24,36795,36562,33139,35,33437,36405,40143,36,19928,21181,19582,19,23608,25401,20852,22,31429,34780,31714,32,35356,40232,33024,35,14668,17574,14954,15,26827,22372,22737,23,22280,26894,29049,25,19317,21991,22521,20
173686,174153,NA,NA,"Npun_BF174","hypothetical protein",6895,8415,9123,17,2674,6885,8641,12,11134,8112,7447,19,8068,9194,9521,19,5511,5528,4773,11,5948,6074,6651,13,7021,9071,9318,18,9536,10092,11275,22,3232,4881,3439,8,7696,8268,9080,17,6035,6711,9569,15,5456,3798,4838,10
176277,174970,NA,NA,"Npun_BR176","hypothetical protein",0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,39,1,0,0,3,44,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,9,0,0,44,51,0,0,0,8,0
178185,176809,178185,176726,"Npun_BR178","FAD-dependent pyridine nucleotide-disulphide oxidoreductase",81727,104459,98116,68,93265,62132,72890,55,83474,118946,104599,74,115029,114903,127017,86,118826,141504,130371,94,125698,131932,117875,90,141516,126516,121058,94,117147,118313,95051,80,116821,116398,185649,101,153789,156376,136931,108,130829,136744,164123,104,99048,86727,101437,69
178736,181216,178640,181219,"Npun_BF179","filamentous haemagglutinin outer membrane protein",75431,105072,88964,36,299148,311859,296496,121,172033,197122,176117,73,99640,94879,91580,38,292118,303913,265281,115,305133,321494,339664,129,189858,173237,200033,75,122980,118732,111262,47,282623,265592,222481,103,358381,363703,354428,144,94867,106224,91687,39,292603,326855,317686,125
181220,182917,181220,NA,"Npun_BF180","surface antigen (D15)",35219,46492,33402,22,105747,88310,91436,56,62699,60003,50484,33,38487,44440,43295,24,69046,65602,61999,38,77449,86152,98286,51,57120,53615,53519,32,42192,39429,45282,24,69159,63844,53308,36,98235,99128,112481,60,42743,40590,39690,24,73887,72952,75634,43
182844,185393,NA,NA,"Npun_BF181","TPR repeat-containing protein",13023,9004,9064,4,19436,12366,21290,6,15350,11442,12941,5,5884,7220,8399,2,12163,11571,10113,4,17114,18129,19367,7,12434,8753,9374,3,9311,6583,9578,3,10885,10033,7602,3,23273,17365,21326,8,7031,6017,7837,2,11144,17731,17687,6
186379,185360,NA,NA,"Npun_BR182","hypothetical protein",11047,7989,18187,12,10349,17245,13870,13,12943,7415,8710,9,6023,7655,3893,5,9717,9280,8616,9,8535,9426,9875,9,7818,7693,7746,7,10515,9029,11348,10,11176,9499,10275,10,10836,9411,12938,10,10451,12275,10027,10,8268,10905,10838,9
188295,186430,NA,NA,"Npun_BR183","TPR repeat-containing serine/threonin protein kinase",13835,14722,11447,7,12582,18281,14049,8,17687,8411,8003,6,10983,11471,12271,6,8067,8869,10043,4,10751,10128,12641,5,11201,13264,13682,6,16489,16299,19391,9,8366,11481,13403,5,10386,9176,15228,6,18484,20663,18922,10,10390,15073,16688,7
188696,190201,188688,190201,"Npun_BF184","hypothetical protein",117199,146627,71306,74,134434,138245,143929,92,143784,158414,140764,98,114452,115257,138475,81,132784,124478,114406,82,131446,143785,141054,92,176942,186737,162606,116,171476,162740,169540,111,140785,156928,88589,85,160247,171276,160427,108,182767,169865,166663,114,132036,154640,145780,95
191070,194816,NA,NA,"Npun_BF185","hypothetical protein",32604,29157,11859,6,17095,26515,23507,5,23570,32297,27679,7,34876,36530,31253,9,24900,27109,22858,6,32128,33449,28988,8,37549,34151,25000,8,37175,28734,30077,8,23517,23932,17239,5,31082,26025,26290,7,27077,26249,31776,7,28216,17243,16270,5
195856,194927,NA,NA,"Npun_BR186","phage integrase family protein",7019,9307,9005,9,4346,7522,7872,7,6924,8044,6617,7,8621,9679,7868,9,5517,7327,7408,7,6164,8593,7398,7,11798,8928,10881,11,12244,10630,11743,12,7165,8961,9544,9,9566,9667,9516,10,10083,10220,10676,11,9693,7003,7587,8
198570,196453,NA,NA,"Npun_BR187","exodeoxyribonuclease V, alpha chain",27793,23716,30665,12,34844,45773,47784,20,29480,21826,22780,11,26394,26858,28922,12,33126,30175,36913,15,29816,33058,37923,15,28158,28751,29235,13,23133,29899,33316,13,25164,29679,35553,14,34983,37285,42133,18,22988,25759,28366,12,35126,34460,39435,17
200202,199525,200218,199376,"Npun_BR188","hypothetical protein",7190,7378,18098,16,35505,88006,58470,89,11704,7844,6201,12,5766,6570,7957,9,42275,46230,42235,64,36008,38392,41590,57,12717,10910,14654,18,7050,9031,13003,14,51596,72004,83172,101,50197,59017,73746,89,13028,12125,6430,15,51293,92720,101203,120
201186,201779,201164,201779,"Npun_BF189","hypothetical protein",1023,852,4561,3,68960,72328,44404,104,1341,3775,2192,4,722,2063,4174,3,26367,63129,48270,77,58078,45296,11599,64,2200,2960,1297,3,922,1191,1043,1,80636,107411,77750,149,144060,157098,86690,217,845,1705,932,1,327602,222101,211476,427
201863,202165,201780,202196,"Npun_BF190","hypothetical protein",266,0,0,0,1154,14806,3894,21,229,78,280,0,0,174,198,0,674,1601,1050,3,2157,1665,596,4,341,459,103,0,180,45,0,0,4675,4973,1322,12,6568,7457,5178,21,201,0,0,0,11266,30311,27112,75
202205,205024,202204,205025,"Npun_BF191","hypothetical protein",9413,8205,4561,2,74712,150796,76498,35,6898,10872,9806,3,6334,11241,10305,3,29796,61703,50639,16,66891,54883,14025,16,9280,11054,8701,3,8768,8969,9982,3,117886,165298,91486,44,174147,214696,142173,62,12180,7670,11987,3,369456,468150,379934,143
205026,205745,205026,205745,"Npun_BF192","hypothetical protein",1680,4009,0,2,31242,57562,38664,59,3133,3085,3811,4,3531,5845,4438,6,9848,21745,17945,22,27793,22517,6886,26,3845,5389,4428,6,3795,3581,2963,4,40287,69528,46208,72,81449,93101,67964,112,5428,4459,3098,6,206735,245226,215360,308
205865,206965,205746,206965,"Npun_BF193","hypothetical protein",2136,760,0,0,16188,46544,15364,23,1397,1415,1001,1,1007,1509,1133,1,5345,10016,9447,7,10340,6516,4213,6,1732,2480,2319,1,1323,1541,1662,1,21491,33669,31765,26,29412,39517,30409,30,2424,2330,2262,2,89266,258015,222366,172
207139,207930,206966,NA,"Npun_BF194","hypothetical protein",932,1090,4561,2,11459,54226,21098,36,994,131,225,0,510,461,959,0,3345,7313,4445,6,9030,4539,2920,6,817,1380,754,1,743,352,883,0,16037,27864,11414,23,26526,30606,27072,35,1551,1392,756,1,64659,162974,139190,154
207927,209492,NA,NA,"Npun_BF195","hypothetical protein",2654,889,0,0,69016,214174,114723,84,2658,3307,3219,1,2348,3658,8683,3,25250,46676,47807,25,54685,41722,12971,23,3656,5898,4259,2,2558,2649,3338,1,136156,236144,132145,107,169562,229353,184244,124,4699,4226,2723,2,502039,979569,783922,482
209489,210244,NA,NA,"Npun_BF196","hypothetical protein",269,0,0,0,25534,55889,36268,51,298,938,770,0,557,743,2240,1,7078,14226,12489,14,18934,13549,3617,15,659,2380,1821,2,779,685,116,0,37022,76158,24486,60,52299,77720,59929,83,414,581,339,0,143868,288965,229012,291
210241,211440,NA,211441,"Npun_BF197","hypothetical protein",1389,843,0,0,23564,38803,23703,23,289,1235,987,0,1121,1251,969,0,8986,21049,16747,12,22623,18178,5059,12,1991,2245,1279,1,627,661,421,0,41322,57267,32740,36,71324,88846,54886,59,168,1544,793,0,140156,156388,129439,118
211442,213181,211442,213195,"Npun_BF198","transfer complex protein TrsK-like protein",1468,378,4532,1,24141,40824,21427,16,577,1719,1166,0,941,2492,1724,0,8158,20086,17612,8,25390,17129,5038,9,1798,2379,1493,1,1110,1258,873,0,37678,52354,44434,25,75985,103301,60449,45,1530,1688,1720,0,170710,141425,134338,85
